code_good_service,name_good_service,date_month,cpi_index,pct_change
011119.1,Semolina,2024-11-01,937.9638453835373,59.52380952380955
011119.1,Semolina,2024-12-01,1117.6942912575726,19.161766922960936
011119.1,Semolina,2025-01-01,384.51851173932073,-65.59716599190284
011119.1,Semolina,2025-02-01,160.58640265272913,-58.23701648944367
011119.1,Semolina,2025-03-01,211.54740128053245,31.734317343173416
011119.1,Semolina,2025-04-01,659.530133404013,211.76470588235293
011119.1,Semolina,2025-05-01,1244.3964781207792,88.67924528301887
011119.1,Semolina,2025-06-01,1202.9165955167532,-3.3333333333333286
011119.1,Semolina,2025-07-01,1316.9862726778247,9.482758620689651
011119.1,Semolina,2025-08-01,1202.916595516753,-8.661417322834666
011119.1,Semolina,2025-09-01,565.6347627821722,-52.978056426332294
011119.1,Semolina,2025-10-01,287.3424594933434,-49.20000000000001
011119.1,Semolina,2025-11-01,124.43964781207787,-56.69291338582677
011119.1,Semolina,2025-12-01,124.43964781207787,0.0
011119.2,Crushed green wheat,2022-12-01,101.4732266711412,
011119.2,Crushed green wheat,2023-01-01,103.74017930528437,2.2340401586814664
011119.2,Crushed green wheat,2023-02-01,102.34918395583576,-1.3408453299036864
011119.2,Crushed green wheat,2023-03-01,101.75496844813408,-0.5805766931743079
011119.2,Crushed green wheat,2023-04-01,98.49677220841215,-3.202002112931396
011119.2,Crushed green wheat,2023-05-01,100.37180191534384,1.9036458402558196
011119.2,Crushed green wheat,2023-06-01,98.82639141448315,-1.5396859191231016
011119.2,Crushed green wheat,2023-07-01,99.44966995701455,0.6306802602124009
011119.2,Crushed green wheat,2023-08-01,99.69431809761994,0.24600196331586233
011119.2,Crushed green wheat,2023-09-01,102.10289711280868,2.4159641804563705
011119.2,Crushed green wheat,2023-10-01,101.67772413374553,-0.41641617533475994
011119.2,Crushed green wheat,2023-11-01,113.48859776076057,11.615989369981534
011119.2,Crushed green wheat,2023-12-01,113.48859776076057,0.0
011119.2,Crushed green wheat,2024-01-01,233.7609002351349,105.97743284123936
011119.2,Crushed green wheat,2024-02-01,233.7609002351349,0.0
011119.2,Crushed green wheat,2024-03-01,233.7609002351349,0.0
011119.2,Crushed green wheat,2024-04-01,175.32067517635122,-24.99999999999997
011119.2,Crushed green wheat,2024-05-01,151.94458515283773,-13.333333333333329
011119.2,Crushed green wheat,2024-06-01,140.25654014108102,-7.692307692307665
011119.2,Crushed green wheat,2024-07-01,163.63263016459453,16.66666666666667
011119.2,Crushed green wheat,2024-08-01,163.63263016459453,0.0
011119.2,Crushed green wheat,2024-09-01,163.63263016459453,0.0
011119.2,Crushed green wheat,2024-10-01,163.63263016459453,0.0
011119.2,Crushed green wheat,2024-11-01,206.73229614544758,26.339285714285722
011119.2,Crushed green wheat,2024-12-01,206.73229614544758,0.0
011119.2,Crushed green wheat,2025-01-01,268.8250352704053,30.035335689045922
011119.2,Crushed green wheat,2025-02-01,268.8250352704053,0.0
011119.2,Crushed green wheat,2025-03-01,268.8250352704053,0.0
011119.2,Crushed green wheat,2025-04-01,280.51308028216204,4.347826086956516
011119.2,Crushed green wheat,2025-05-01,350.64135035270255,25.0
011119.2,Crushed green wheat,2025-06-01,338.9533053409458,-3.3333333333333286
011119.2,Crushed green wheat,2025-07-01,371.09542912327686,9.482758620689651
011119.2,Crushed green wheat,2025-08-01,338.95330534094575,-8.661417322834652
011119.2,Crushed green wheat,2025-09-01,159.3824319785011,-52.9780564263323
011119.2,Crushed green wheat,2025-10-01,80.96627544507855,-49.20000000000001
011119.2,Crushed green wheat,2025-11-01,192.85274269398636,138.18897637795283
011119.2,Crushed green wheat,2025-12-01,81.81631508229724,-57.57575757575758
01112,Flour of cereals,2022-12-01,118.9745373446671,
01112,Flour of cereals,2023-01-01,117.60622526580538,-1.1500881696204743
01112,Flour of cereals,2023-02-01,116.32645557171936,-1.0881819318608166
01112,Flour of cereals,2023-03-01,119.22954984101963,2.495644051933141
01112,Flour of cereals,2023-04-01,119.5364737218875,0.2574226618125408
01112,Flour of cereals,2023-05-01,117.65933001591384,-1.5703522510970345
01112,Flour of cereals,2023-06-01,114.37179814074908,-2.7941106538003453
01112,Flour of cereals,2023-07-01,113.3297148826092,-0.9111365520873136
01112,Flour of cereals,2023-08-01,111.75155119351066,-1.39254183312228
01112,Flour of cereals,2023-09-01,112.36541724344072,0.5493132250728792
01112,Flour of cereals,2023-10-01,130.38706839282528,16.03843210081311
01112,Flour of cereals,2023-11-01,147.1448508249538,12.8523346975187
01112,Flour of cereals,2023-12-01,313.22633013346274,112.86937896731598
01112,Flour of cereals,2024-01-01,350.6364585375861,11.943481375969654
01112,Flour of cereals,2024-02-01,350.5327562176722,-0.02957545269148909
01112,Flour of cereals,2024-03-01,347.3977351731845,-0.8943589404640306
01112,Flour of cereals,2024-04-01,340.27188479576137,-2.0512080695836374
01112,Flour of cereals,2024-05-01,342.23555357878905,0.5770881670715653
01112,Flour of cereals,2024-06-01,331.6234523162672,-3.1008178874316457
01112,Flour of cereals,2024-07-01,333.7492059774912,0.6410142727772694
01112,Flour of cereals,2024-08-01,336.6298319972976,0.8631109732140061
01112,Flour of cereals,2024-09-01,337.24080959535627,0.18149835219108468
01112,Flour of cereals,2024-10-01,352.7673411093628,4.603989514980796
01112,Flour of cereals,2024-11-01,359.9698885538144,2.0417273951158563
01112,Flour of cereals,2024-12-01,370.3907229156532,2.8949183510056002
01112,Flour of cereals,2025-01-01,257.27111949588675,-30.540614659381333
01112,Flour of cereals,2025-02-01,105.57727305661034,-58.962640943342144
01112,Flour of cereals,2025-03-01,127.93909915317265,21.18053009815091
01112,Flour of cereals,2025-04-01,296.9078442829804,132.0696692787505
01112,Flour of cereals,2025-05-01,1442.8153706266883,385.9472049689441
01112,Flour of cereals,2025-06-01,1423.7740473500178,-1.3197338803231418
01112,Flour of cereals,2025-07-01,1673.6731924325304,17.551882305175766
01112,Flour of cereals,2025-08-01,494.0009770767323,-70.48402404302436
01112,Flour of cereals,2025-09-01,172.297673865991,-65.12199735199546
01112,Flour of cereals,2025-10-01,164.31400845246077,-4.633646661846242
01112,Flour of cereals,2025-11-01,112.24888225109032,-31.686358754027893
01112,Flour of cereals,2025-12-01,64.44477606329444,-42.58760107816711
011121,Flour of wheat,2022-12-01,118.9745373446671,
011121,Flour of wheat,2023-01-01,117.60622526580538,-1.1500881696204743
011121,Flour of wheat,2023-02-01,116.32645557171936,-1.0881819318608166
011121,Flour of wheat,2023-03-01,119.22954984101963,2.495644051933141
011121,Flour of wheat,2023-04-01,119.5364737218875,0.2574226618125408
011121,Flour of wheat,2023-05-01,117.65933001591384,-1.5703522510970345
011121,Flour of wheat,2023-06-01,114.37179814074908,-2.7941106538003453
011121,Flour of wheat,2023-07-01,113.3297148826092,-0.9111365520873136
011121,Flour of wheat,2023-08-01,111.75155119351066,-1.39254183312228
011121,Flour of wheat,2023-09-01,112.36541724344072,0.5493132250728792
011121,Flour of wheat,2023-10-01,130.38706839282528,16.03843210081311
011121,Flour of wheat,2023-11-01,147.1448508249538,12.8523346975187
011121,Flour of wheat,2023-12-01,313.22633013346274,112.86937896731598
011121,Flour of wheat,2024-01-01,350.6364585375861,11.943481375969654
011121,Flour of wheat,2024-02-01,350.5327562176722,-0.02957545269148909
011121,Flour of wheat,2024-03-01,347.3977351731845,-0.8943589404640306
011121,Flour of wheat,2024-04-01,340.27188479576137,-2.0512080695836374
011121,Flour of wheat,2024-05-01,342.23555357878905,0.5770881670715653
011121,Flour of wheat,2024-06-01,331.6234523162672,-3.1008178874316457
011121,Flour of wheat,2024-07-01,333.7492059774912,0.6410142727772694
011121,Flour of wheat,2024-08-01,336.6298319972976,0.8631109732140061
011121,Flour of wheat,2024-09-01,337.24080959535627,0.18149835219108468
011121,Flour of wheat,2024-10-01,352.7673411093628,4.603989514980796
011121,Flour of wheat,2024-11-01,359.9698885538144,2.0417273951158563
011121,Flour of wheat,2024-12-01,370.3907229156532,2.8949183510056002
011121,Flour of wheat,2025-01-01,257.27111949588675,-30.540614659381333
011121,Flour of wheat,2025-02-01,105.57727305661034,-58.962640943342144
011121,Flour of wheat,2025-03-01,127.93909915317265,21.18053009815091
011121,Flour of wheat,2025-04-01,296.9078442829804,132.0696692787505
011121,Flour of wheat,2025-05-01,1442.8153706266883,385.9472049689441
011121,Flour of wheat,2025-06-01,1423.7740473500178,-1.3197338803231418
011121,Flour of wheat,2025-07-01,1673.6731924325304,17.551882305175766
011121,Flour of wheat,2025-08-01,494.0009770767323,-70.48402404302436
011121,Flour of wheat,2025-09-01,172.297673865991,-65.12199735199546
011121,Flour of wheat,2025-10-01,164.31400845246077,-4.633646661846242
011121,Flour of wheat,2025-11-01,112.24888225109032,-31.686358754027893
011121,Flour of wheat,2025-12-01,64.44477606329444,-42.58760107816711
011121.2,White flour,2022-12-01,119.56483572648824,
011121.2,White flour,2023-01-01,118.17861123048299,-1.1593914611954403
011121.2,White flour,2023-02-01,116.88208821749973,-1.0970877043517362
011121.2,White flour,2023-03-01,119.82318656230444,2.5162951737581807
011121.2,White flour,2023-04-01,120.13412834864165,0.25950051509899197
011121.2,White flour,2023-05-01,118.23241116880979,-1.5829949457100838
011121.2,White flour,2023-06-01,114.99630056826685,-2.737075704159068
011121.2,White flour,2023-07-01,113.94057551721548,-0.9180513162896489
011121.2,White flour,2023-08-01,112.34175226751188,-1.4032079813938054
011121.2,White flour,2023-09-01,112.96365436778926,0.5535805590752148
011121.2,White flour,2023-10-01,131.2212248940397,16.1623405585013
011121.2,White flour,2023-11-01,148.19838154200838,12.937812965606454
011121.2,White flour,2023-12-01,316.4540145272607,113.53405565873777
011121.2,White flour,2024-01-01,354.3538746495499,11.976419442460355
011121.2,White flour,2024-02-01,354.2488147744103,-0.029648293035748452
011121.2,White flour,2024-03-01,351.0727535274935,-0.8965622789561962
011121.2,White flour,2024-04-01,343.8536194566537,-2.056307132440125
011121.2,White flour,2024-05-01,345.8429944034409,0.5785528591877949
011121.2,White flour,2024-06-01,335.0919713353454,-3.108642719983493
011121.2,White flour,2024-07-01,337.245552994957,0.6426837536660486
011121.2,White flour,2024-08-01,340.1638889609799,0.8653445360824463
011121.2,White flour,2024-09-01,340.7828647969923,0.18196400502800714
011121.2,White flour,2024-10-01,356.5126523616964,4.615780072766995
011121.2,White flour,2024-11-01,363.8094875321092,2.046725444966782
011121.2,White flour,2024-12-01,374.36673984637025,2.9018628364740664
011121.2,White flour,2025-01-01,259.7663006181149,-30.611811101404
011121.2,White flour,2025-02-01,106.0866473607124,-59.16073520380479
011121.2,White flour,2025-03-01,128.7412095686639,21.35477251055184
011121.2,White flour,2025-04-01,299.92190524231466,132.96495834331265
011121.2,White flour,2025-05-01,1457.462115614633,385.94720496894405
011121.2,White flour,2025-06-01,1439.0803738634245,-1.261215749917227
011121.2,White flour,2025-07-01,1691.6563559532399,17.551207470902952
011121.2,White flour,2025-08-01,499.30888329780845,-70.48402404302436
011121.2,White flour,2025-09-01,174.14896553833154,-65.12199735199546
011121.2,White flour,2025-10-01,166.0795178100249,-4.633646661846242
011121.2,White flour,2025-11-01,113.45496597978072,-31.686358754027907
011121.2,White flour,2025-12-01,65.1372176649415,-42.587601078167104
01113,Bread and bakery products,2022-12-01,103.13824202485218,
01113,Bread and bakery products,2023-01-01,106.08948778874023,2.8614466428242196
01113,Bread and bakery products,2023-02-01,107.30812540952142,1.1486883820269753
01113,Bread and bakery products,2023-03-01,109.27994288173235,1.8375285792067189
01113,Bread and bakery products,2023-04-01,111.14232357495929,1.7042291971569625
01113,Bread and bakery products,2023-05-01,110.47625141296261,-0.5992965960869583
01113,Bread and bakery products,2023-06-01,109.50895359559564,-0.8755708172530063
01113,Bread and bakery products,2023-07-01,109.27852449084735,-0.21042033293390716
01113,Bread and bakery products,2023-08-01,109.28987543970818,0.010387172515109455
01113,Bread and bakery products,2023-09-01,108.38313283714955,-0.8296675230990189
01113,Bread and bakery products,2023-10-01,109.35666392233134,0.8982311727827437
01113,Bread and bakery products,2023-11-01,110.42104786422881,0.9733142030132029
01113,Bread and bakery products,2023-12-01,111.64056147277358,1.104421332828025
01113,Bread and bakery products,2024-01-01,101.56071707598305,-9.02883706765374
01113,Bread and bakery products,2024-02-01,121.7204058695641,19.849888198897332
01113,Bread and bakery products,2024-03-01,121.7204058695641,0.0
01113,Bread and bakery products,2024-04-01,113.11906758994965,-7.066471901869647
01113,Bread and bakery products,2024-05-01,116.98900784943174,3.4211210735138025
01113,Bread and bakery products,2024-06-01,108.70913566635382,-7.07747876085449
01113,Bread and bakery products,2024-07-01,111.85908704035086,2.8975958227326544
01113,Bread and bakery products,2024-08-01,120.04896061274316,7.32159879817182
01113,Bread and bakery products,2024-09-01,120.04896061274316,0.0
01113,Bread and bakery products,2024-10-01,135.57527640956303,12.933319636898005
01113,Bread and bakery products,2024-11-01,162.94520586051888,20.187994578210038
01113,Bread and bakery products,2024-12-01,420.35923214355705,157.97582072060754
01113,Bread and bakery products,2025-01-01,289.95124526007953,-31.022986272594068
01113,Bread and bakery products,2025-02-01,106.38006156699632,-63.311052010976574
01113,Bread and bakery products,2025-03-01,157.96828268960357,48.4942576293941
01113,Bread and bakery products,2025-04-01,296.9679771391398,87.99215392032889
01113,Bread and bakery products,2025-05-01,548.964087058903,84.85632435772504
01113,Bread and bakery products,2025-06-01,548.964087058903,0.0
01113,Bread and bakery products,2025-07-01,1002.5570849144768,82.62708044996464
01113,Bread and bakery products,2025-08-01,1002.5570849144768,0.0
01113,Bread and bakery products,2025-09-01,367.52688791667356,-63.341051253153786
01113,Bread and bakery products,2025-10-01,91.75053249492629,-75.035695207223
01113,Bread and bakery products,2025-11-01,148.37795525355415,61.71890366059651
01113,Bread and bakery products,2025-12-01,143.19830485834805,-3.490849018882159
011131.1,Bread - kmaj,2022-12-01,114.70054082173256,
011131.1,Bread - kmaj,2023-01-01,123.92268166480267,8.040189503032195
011131.1,Bread - kmaj,2023-02-01,120.71480138916424,-2.5886143138149578
011131.1,Bread - kmaj,2023-03-01,120.71480138916424,0.0
011131.1,Bread - kmaj,2023-04-01,120.71480138916424,0.0
011131.1,Bread - kmaj,2023-05-01,118.23438089741876,-2.054777428452226
011131.1,Bread - kmaj,2023-06-01,114.70054082173256,-2.98884304959671
011131.1,Bread - kmaj,2023-07-01,114.70054082173256,0.0
011131.1,Bread - kmaj,2023-08-01,114.70054082173256,0.0
011131.1,Bread - kmaj,2023-09-01,110.83423045695507,-3.3707865168539115
011131.1,Bread - kmaj,2023-10-01,113.61500187219299,2.508946382153937
011131.1,Bread - kmaj,2023-11-01,114.55734414155563,0.8294171137916351
011131.1,Bread - kmaj,2023-12-01,114.55734414155563,0.0
