code_good_service,name_good_service,short_name_good_service,date_month,cpi_index,pct_change
07,Transport ,Transport,2024-12-01,407.6456124706191,-3.391315293718023
07,Transport ,Transport,2025-01-01,334.0711752259303,-18.048627286523697
07,Transport ,Transport,2025-02-01,395.28495999665023,18.323575725837898
07,Transport ,Transport,2025-03-01,328.6872722524186,-16.84801965265666
07,Transport ,Transport,2025-04-01,506.5524243395949,54.113793597271695
07,Transport ,Transport,2025-05-01,401.13211671812905,-20.811332165452555
07,Transport ,Transport,2025-06-01,565.9123592825739,41.0787956627851
07,Transport ,Transport,2025-07-01,629.2003041019454,11.183347347211821
07,Transport ,Transport,2025-08-01,755.2308619343304,20.030276052117884
07,Transport ,Transport,2025-09-01,706.3407362739092,-6.473533872172766
07,Transport ,Transport,2025-10-01,564.7416343618478,-20.046854816702975
07,Transport ,Transport,2025-11-01,404.6914349189665,-28.340428561414
07,Transport ,Transport,2025-12-01,248.98440234260943,-38.47549494284086
07,Transport ,Transport,2026-01-01,241.2572040875106,-3.1034868780519105
08,Information and Communication,Information and Communication,2022-12-01,101.84629761014726,
08,Information and Communication,Information and Communication,2023-01-01,101.42194166135715,-0.41666310778863647
08,Information and Communication,Information and Communication,2023-02-01,101.66495012619269,0.2396014716883741
08,Information and Communication,Information and Communication,2023-03-01,102.40615802495877,0.7290692592147394
08,Information and Communication,Information and Communication,2023-04-01,101.86048158957435,-0.5328550996429584
08,Information and Communication,Information and Communication,2023-05-01,100.94160294868851,-0.9020953234722242
08,Information and Communication,Information and Communication,2023-06-01,100.62236061967758,-0.31626437433652654
08,Information and Communication,Information and Communication,2023-07-01,100.43460898343494,-0.18659037125186728
08,Information and Communication,Information and Communication,2023-08-01,99.94367724343986,-0.48880733938641185
08,Information and Communication,Information and Communication,2023-09-01,101.45587656803741,1.5130515169200436
08,Information and Communication,Information and Communication,2023-10-01,101.59323302166781,0.1353854091815947
08,Information and Communication,Information and Communication,2023-11-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2023-12-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-01-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-02-01,101.59323302166781,
08,Information and Communication,Information and Communication,2024-03-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-04-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-05-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-06-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-07-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-08-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-09-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-10-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-11-01,101.59323302166781,0.0
08,Information and Communication,Information and Communication,2024-12-01,99.78153946753449,-1.783281720886805
08,Information and Communication,Information and Communication,2025-01-01,99.78153946753449,0.0
08,Information and Communication,Information and Communication,2025-02-01,99.78153946753449,0.0
08,Information and Communication,Information and Communication,2025-03-01,99.78153946753449,0.0
08,Information and Communication,Information and Communication,2025-04-01,99.78153946753449,0.0
08,Information and Communication,Information and Communication,2025-05-01,99.78153946753449,0.0
08,Information and Communication,Information and Communication,2025-06-01,100.2155213442522,0.4349320315496925
08,Information and Communication,Information and Communication,2025-07-01,100.2155213442522,0.0
08,Information and Communication,Information and Communication,2025-08-01,100.2155213442522,0.0
08,Information and Communication,Information and Communication,2025-09-01,100.42400713168996,0.208037422388486
08,Information and Communication,Information and Communication,2025-10-01,100.42400713168996,0.0
08,Information and Communication,Information and Communication,2025-11-01,100.42400713168996,0.0
08,Information and Communication,Information and Communication,2025-12-01,100.42400713168996,0.0
08,Information and Communication,Information and Communication,2026-01-01,100.42400713168996,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2022-12-01,118.44756340525156,
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-01-01,117.04530120729677,-1.1838674917753593
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-02-01,123.33191964689323,5.371098518907928
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-03-01,120.9572589462873,-1.925422637874064
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-04-01,120.2686822294974,-0.5692727520352179
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-05-01,126.3153327985632,5.027618542895112
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-06-01,127.30958503129199,0.7871191966175104
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-07-01,128.83820182311226,1.200708329576699
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-08-01,131.83062679228647,2.3226224262914172
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-09-01,127.04674237348331,-3.628811100428649
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-10-01,129.3030096128329,1.7759347443296036
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-11-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2023-12-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-01-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-02-01,129.3030096128329,
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-03-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-04-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-05-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-06-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-07-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-08-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-09-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-10-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-11-01,129.3030096128329,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2024-12-01,132.2039984046443,2.2435585996781526
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-01-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-02-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-03-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-04-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-05-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-06-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-07-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-08-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-09-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-10-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-11-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2025-12-01,132.2039984046443,0.0
09,"Recreation, Sport, Culture, Gardens and Pets",Recreation,2026-01-01,132.2039984046443,0.0
10,Education Services,Education,2022-12-01,97.68701779723717,
10,Education Services,Education,2023-01-01,97.68701779723717,0.0
10,Education Services,Education,2023-02-01,97.68701779723717,0.0
10,Education Services,Education,2023-03-01,98.36884956941319,0.6979758288775457
10,Education Services,Education,2023-04-01,98.36884956941319,0.0
10,Education Services,Education,2023-05-01,98.36884956941319,0.0
10,Education Services,Education,2023-06-01,99.7900159840513,1.444732169644098
10,Education Services,Education,2023-07-01,99.7900159840513,0.0
10,Education Services,Education,2023-08-01,99.7900159840513,0.0
10,Education Services,Education,2023-09-01,102.39594993741784,2.61141751273297
10,Education Services,Education,2023-10-01,102.39594993741784,0.0
10,Education Services,Education,2023-11-01,102.39594993741784,0.0
10,Education Services,Education,2023-12-01,102.39594993741784,0.0
10,Education Services,Education,2024-01-01,102.39594993741784,0.0
10,Education Services,Education,2024-02-01,102.39594993741784,
10,Education Services,Education,2024-03-01,102.39594993741784,0.0
10,Education Services,Education,2024-04-01,102.39594993741784,0.0
10,Education Services,Education,2024-05-01,102.39594993741784,0.0
10,Education Services,Education,2024-06-01,102.39594993741784,0.0
10,Education Services,Education,2024-07-01,102.39594993741784,0.0
10,Education Services,Education,2024-08-01,102.39594993741784,0.0
10,Education Services,Education,2024-09-01,102.39594993741784,0.0
10,Education Services,Education,2024-10-01,102.39594993741784,0.0
10,Education Services,Education,2024-11-01,102.39594993741784,0.0
10,Education Services,Education,2024-12-01,102.39594993741784,0.0
10,Education Services,Education,2025-01-01,102.39594993741784,0.0
10,Education Services,Education,2025-02-01,102.39594993741784,0.0
10,Education Services,Education,2025-03-01,102.39594993741784,0.0
10,Education Services,Education,2025-04-01,102.39594993741784,0.0
10,Education Services,Education,2025-05-01,102.39594993741784,0.0
10,Education Services,Education,2025-06-01,102.39594993741784,0.0
10,Education Services,Education,2025-07-01,102.39594993741784,0.0
10,Education Services,Education,2025-08-01,102.39594993741784,0.0
10,Education Services,Education,2025-09-01,102.39594993741784,0.0
10,Education Services,Education,2025-10-01,102.39594993741784,0.0
10,Education Services,Education,2025-11-01,102.39594993741784,0.0
10,Education Services,Education,2025-12-01,102.39594993741784,0.0
10,Education Services,Education,2026-01-01,102.39594993741784,0.0
11,Resturants and Accomodation Services,Hospitality,2022-12-01,100.4355252249541,
11,Resturants and Accomodation Services,Hospitality,2023-01-01,100.4972486280171,0.06145574777922036
11,Resturants and Accomodation Services,Hospitality,2023-02-01,102.76946310730283,2.260971827891666
11,Resturants and Accomodation Services,Hospitality,2023-03-01,100.46624084978347,-2.241154315571862
11,Resturants and Accomodation Services,Hospitality,2023-04-01,101.2760638749698,0.8060648217117716
11,Resturants and Accomodation Services,Hospitality,2023-05-01,101.98122176505409,0.6962730018366727
11,Resturants and Accomodation Services,Hospitality,2023-06-01,101.75677271830139,-0.22008860343896686
11,Resturants and Accomodation Services,Hospitality,2023-07-01,102.29408830468466,0.528039138850005
11,Resturants and Accomodation Services,Hospitality,2023-08-01,101.61872528942017,-0.6602170530645992
11,Resturants and Accomodation Services,Hospitality,2023-09-01,104.65811335628439,2.9909724395850645
11,Resturants and Accomodation Services,Hospitality,2023-10-01,104.75992557054833,0.09728076591382262
11,Resturants and Accomodation Services,Hospitality,2023-11-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2023-12-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-01-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-02-01,104.75992557054833,
11,Resturants and Accomodation Services,Hospitality,2024-03-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-04-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-05-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-06-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-07-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-08-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-09-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-10-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-11-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2024-12-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-01-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-02-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-03-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-04-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-05-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-06-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-07-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-08-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-09-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-10-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-11-01,104.75992557054833,0.0
11,Resturants and Accomodation Services,Hospitality,2025-12-01,108.57964784930567,3.6461674232338197
11,Resturants and Accomodation Services,Hospitality,2026-01-01,107.64852277793119,-0.8575502774394295
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2022-12-01,104.9079576743716,
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-01-01,104.94143856797609,0.031914541419638454
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-02-01,105.25331143851726,0.2971875312526322
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-03-01,111.43707878060292,5.8751285423431625
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-04-01,111.72094157403009,0.2547292126941443
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-05-01,111.94599820652681,0.20144534169324402
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-06-01,111.91202637788834,-0.03034662174863456
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-07-01,111.8348217135956,-0.06898692373958681
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-08-01,111.83581338648132,0.0008867299741837087
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-09-01,111.55870435884991,-0.24778201118257925
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-10-01,111.88434831205768,0.2919036708783267
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-11-01,112.51366835363248,0.5624737070636172
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2023-12-01,114.13761679591184,1.443334366430264
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-01-01,118.95746841037086,4.222842345724942
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-02-01,122.98539137365178,
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-03-01,123.02328124884532,0.030808435677059265
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-04-01,121.21433104388346,-1.4704129060765325
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-05-01,119.59478166371258,-1.3361038799814366
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-06-01,127.0473409547618,6.231508755963105
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-07-01,130.29187765471778,2.5538013433207425
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-08-01,135.39137077756206,3.91389948064014
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-09-01,136.48319150552666,0.8064182537588636
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-10-01,134.30531091180654,-1.5957134132754618
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-11-01,133.97861958091372,-0.2432452809757848
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2024-12-01,129.56258711330096,-3.2960725236803654
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-01-01,123.88636364085623,-4.381066787035465
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-02-01,119.1761976033631,-3.8020052401794686
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-03-01,117.23664472580265,-1.627466655729009
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-04-01,138.4580688473587,18.10135744774128
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-05-01,145.59283547828716,5.1530161371773175
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-06-01,152.9502591531161,5.053424264084882
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-07-01,169.88026380724227,11.068961077848073
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-08-01,178.9784097481016,5.355622682092559
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-09-01,151.6349803452971,-15.277501594347768
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-10-01,122.26260760734586,-19.370446496623444
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-11-01,118.15979317400145,-3.3557393496144385
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2025-12-01,116.84715056858778,-1.1109046234370794
12+13,Miscellaneous Goods and Services (12+13),Miscellaneous,2026-01-01,119.91429047733702,2.624916306323513
12,Insurance and Financial Services,Financial services,2022-12-01,100.99591680860566,
12,Insurance and Financial Services,Financial services,2023-01-01,100.97576705960441,-0.01995105310983547
12,Insurance and Financial Services,Financial services,2023-02-01,101.39746787173436,0.4176257575552995
12,Insurance and Financial Services,Financial services,2023-03-01,101.97541558774661,0.5699823951652832
12,Insurance and Financial Services,Financial services,2023-04-01,102.31405457707405,0.33207904804864086
12,Insurance and Financial Services,Financial services,2023-05-01,102.86719594283038,0.5406308723105582
12,Insurance and Financial Services,Financial services,2023-06-01,102.63753357678,-0.2232610347209345
12,Insurance and Financial Services,Financial services,2023-07-01,102.79138880866734,0.1499015287348442
12,Insurance and Financial Services,Financial services,2023-08-01,102.7183077125558,-0.0710965159227186
12,Insurance and Financial Services,Financial services,2023-09-01,102.1307374751993,-0.5720209478146216
12,Insurance and Financial Services,Financial services,2023-10-01,102.66033946338726,0.5185529853992961
12,Insurance and Financial Services,Financial services,2023-11-01,101.98450582095097,-0.6583200932014535
12,Insurance and Financial Services,Financial services,2023-12-01,101.45135189497825,-0.5227793395486486
12,Insurance and Financial Services,Financial services,2024-01-01,101.33302696197404,-0.11663218951156296
12,Insurance and Financial Services,Financial services,2024-02-01,101.12359072674997,
12,Insurance and Financial Services,Financial services,2024-03-01,101.6326520258839,0.5034050862666533
12,Insurance and Financial Services,Financial services,2024-04-01,102.00056364259108,0.36200139362050265
12,Insurance and Financial Services,Financial services,2024-05-01,101.00084935153617,-0.9801066340749713
12,Insurance and Financial Services,Financial services,2024-06-01,101.23590914145169,0.23273050813401142
12,Insurance and Financial Services,Financial services,2024-07-01,101.01806547066514,-0.21518418971490405
12,Insurance and Financial Services,Financial services,2024-08-01,101.37063210399052,0.3490134479240794
12,Insurance and Financial Services,Financial services,2024-09-01,101.34736627496912,-0.02295125179601598
12,Insurance and Financial Services,Financial services,2024-10-01,101.44829161558442,0.09958358497593167
12,Insurance and Financial Services,Financial services,2024-11-01,101.32629188834078,-0.1202580401313611
12,Insurance and Financial Services,Financial services,2024-12-01,100.99318154034493,-0.32875016127395895
12,Insurance and Financial Services,Financial services,2025-01-01,100.95931757091505,-0.03353094626132247
12,Insurance and Financial Services,Financial services,2025-02-01,100.68894150130315,-0.26780695047980885
12,Insurance and Financial Services,Financial services,2025-03-01,101.02792935172052,0.3366684020737125
12,Insurance and Financial Services,Financial services,2025-04-01,101.23194789738048,0.20194271719624624
12,Insurance and Financial Services,Financial services,2025-05-01,100.67498306143675,-0.5501868209711063
12,Insurance and Financial Services,Financial services,2025-06-01,100.35454966786271,-0.3182850235777863
12,Insurance and Financial Services,Financial services,2025-07-01,99.73797200544114,-0.6143993117025843
12,Insurance and Financial Services,Financial services,2025-08-01,99.41872128240779,-0.3200894469920996
12,Insurance and Financial Services,Financial services,2025-09-01,99.55845029704089,0.14054597849452932
12,Insurance and Financial Services,Financial services,2025-10-01,99.31197614954662,-0.24756728008409823
12,Insurance and Financial Services,Financial services,2025-11-01,99.21075559574473,-0.10192180009536855
12,Insurance and Financial Services,Financial services,2025-12-01,99.02168471549541,-0.19057498263568107
12,Insurance and Financial Services,Financial services,2026-01-01,98.68259982988836,-0.3424349793495196
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2022-12-01,106.9359406460547,
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-01-01,106.9972234041327,0.05730791510110578
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-02-01,107.25216200353519,0.23826655616994685
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-03-01,116.3419589946179,8.475164342871793
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-04-01,116.59742607431124,0.21958292769090804
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-05-01,116.65240517562926,0.047152928815918926
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-06-01,116.71987837049853,0.05784123762188642
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-07-01,116.52289337901323,-0.16876730359504677
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-08-01,116.5622840153419,0.03380506198087119
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-09-01,116.44611656994196,-0.09966126383098128
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-10-01,116.66602966908393,0.18885395719476605
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-11-01,117.9719350371992,1.1193535700318336
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2023-12-01,120.71411486332586,2.324434048879496
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-01-01,128.09389319968005,6.113434493314784
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-02-01,134.31844257723807,
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-03-01,134.11207947622768,-0.15363720502620026
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-04-01,131.17465468280122,-2.190276077217291
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-05-01,129.233785804928,-1.4796066226105324
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-06-01,140.42786175918945,8.661880393381296
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-07-01,145.4672796156287,3.5886168124392697
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-08-01,153.02755635983502,5.197235257429014
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-09-01,154.6974325394462,1.0912258022892019
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-10-01,151.33823002471956,-2.171466235465843
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-11-01,150.9054275613282,-0.28598356365121447
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2024-12-01,144.37282811054558,-4.32893604713307
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-01-01,135.7716328944869,-5.957627434902619
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-02-01,128.75990131571723,-5.164356816875554
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-03-01,125.63916399883706,-2.4236872543325205
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-04-01,157.7559090230621,25.56268603038643
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-05-01,168.8780318634001,7.050209978956843
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-06-01,180.21561932690392,6.713476784638516
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-07-01,206.24168697479627,14.441627060461443
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-08-01,220.2217655761981,6.77849313902783
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-09-01,178.63120042223878,-18.885765012890488
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-10-01,134.16010341141347,-24.895481251711303
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-11-01,127.98288215928585,-4.604365303136831
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2025-12-01,126.08778543228114,-1.4807423422814452
13,"Personal Care, Social Protection and Miscellaneous Goods and Services ",Personal care and miscellaneous,2026-01-01,130.92069571963987,3.8329726156974857
